SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_EXT_SOURCE_1_NULO,FLAG_EXT_SOURCE_3_NULO,FLAG_OCCUPATION_NULO,DTI,RATIO_CREDITO_INGRESO,PLAZO_MESES,EDAD_AÑOS,ANTIGUEDAD_LABORAL_AÑOS,FLAG_PENSIONADO_DESEMPLEADO,EXT_SOURCE_PROMEDIO,EXT_SOURCE_MIN,DTI_X_EXT2,RIESGO_EDAD_SCORE,ORG_TYPE_GRUPO
360863,0,0,0,0,1,0,63000.0,277969.5,10111.5,229500.0,0,3,4,3,1,0.00712,-20911,365243,-8460.0,-4211,,1,0,0,1,0,0,17,1.0,2,2,5,8,0,0,0,0,0,0,,0.1942664499695638,0.6092756673894402,2.0,0.0,2.0,0.0,-2651.0,0,0.0,0.0,0.0,0.0,1,0,1,0.1605,4.412214285714286,27.49043168669337,57,,1,0.4017710586795019,0.1942664499695638,0.129320234779885,0.1465050468539995,11
194479,0,0,1,1,1,0,76500.0,239850.0,23719.5,225000.0,6,3,4,1,1,0.014464,-25003,365243,-13224.0,-4838,23.0,1,0,0,1,0,0,17,2.0,2,2,6,4,0,0,0,0,0,0,,0.1653726416092727,,0.0,0.0,0.0,0.0,-1224.0,0,0.0,0.0,0.0,1.0,1,1,1,0.3100588235294118,3.135294117647059,10.11193321950294,68,,1,0.1653726416092727,0.1653726416092727,0.2587835768280896,0.0170332113957291,11
346767,0,1,0,0,0,1,45000.0,135000.0,6750.0,135000.0,6,7,4,1,1,0.005002,-12114,-552,-3965.0,-3237,,1,1,1,1,0,0,17,3.0,3,3,4,10,0,0,0,0,1,1,,0.6454485016867121,0.5136937663039473,1.0,0.0,1.0,0.0,-192.0,0,0.0,0.0,0.0,0.0,1,0,1,0.15,3.0,20.0,33,1.5123287671232877,0,0.5795711339953297,0.5136937663039473,0.0531827247469931,0.3088865137993496,8
349290,0,0,0,1,1,1,292500.0,1155226.5,33907.5,904500.0,1,7,4,2,5,0.018801,-13284,-4439,-2136.0,-4501,25.0,1,1,0,1,0,0,14,2.0,2,2,6,12,0,0,0,0,0,0,,0.5916139029259924,0.6144143775673561,4.0,0.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1,0,0,0.1159230769230769,3.949492307692308,34.069940278699406,36,12.161643835616438,0,0.6030141402466742,0.5916139029259924,0.0473413729454253,0.2673578239155051,7
274828,0,1,1,0,1,0,135000.0,135000.0,6750.0,135000.0,6,7,1,3,1,0.007114,-18437,-1770,-6563.0,-1993,,1,1,1,1,1,0,16,1.0,2,2,6,16,0,0,0,0,0,0,,0.6558513938530508,0.8106180215523969,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0.05,1.0,20.0,50,4.849315068493151,0,0.7332347077027239,0.6558513938530508,0.0172074303073474,0.1034396031356784,3
221350,0,0,0,0,1,0,112500.0,615109.5,25857.0,531000.0,6,7,4,5,1,0.009175,-20479,-13734,-9146.0,-3976,,1,1,1,1,1,0,8,1.0,2,2,5,14,0,0,0,0,0,0,,0.6660874977124963,,0.0,0.0,0.0,0.0,-947.0,1,,,,,1,1,0,0.22984,5.46764,23.788896623738253,56,37.62739726027397,0,0.6660874977124963,0.6660874977124963,0.0767464495257598,0.0885890312191336,5
347226,0,0,0,1,0,0,175500.0,808650.0,26086.5,675000.0,6,7,1,1,1,0.0088659999999999,-15200,-8442,-7636.0,-4277,2.0,1,1,1,1,1,0,3,2.0,2,2,4,9,0,0,0,0,0,0,,0.7650193151084566,0.6577838002083306,0.0,0.0,0.0,0.0,-1335.0,1,0.0,0.0,0.0,0.0,1,0,0,0.1486410256410256,4.607692307692307,30.99879247886838,41,23.12876712328767,0,0.7114015576583936,0.6577838002083306,0.0349277700081096,0.164913395623775,4
198372,0,0,0,0,1,1,135000.0,445500.0,20898.0,445500.0,6,7,4,1,2,0.009549,-14774,-570,-4865.0,-375,,1,1,0,1,1,0,17,3.0,2,2,1,12,0,0,0,0,0,0,0.5711043802598389,0.6859162162592934,0.520897599048938,0.0,0.0,0.0,0.0,-325.0,1,0.0,0.0,0.0,2.0,0,0,1,0.1548,3.3,21.31782945736434,40,1.5616438356164384,0,0.5926393985226901,0.520897599048938,0.0486201697230613,0.241090968221265,5
343894,0,0,0,1,1,1,270000.0,504000.0,19660.5,504000.0,6,1,1,2,1,0.072508,-15704,-2877,-6334.0,-4492,1.0,1,1,0,1,1,0,17,2.0,1,1,1,13,0,0,0,0,0,0,0.8315902404135559,0.7158920875537709,0.4543210601605785,0.0,0.0,0.0,0.0,-1900.0,1,0.0,1.0,0.0,7.0,0,0,1,0.0728166666666666,1.8666666666666667,25.63515678644999,43,7.882191780821918,0,0.6672677960426351,0.4543210601605785,0.0206877911579595,0.176551781691663,5
276177,0,0,0,0,0,1,112500.0,312768.0,26887.5,270000.0,6,7,4,1,1,0.01885,-12864,-506,-6411.0,-2014,,1,1,0,1,0,0,8,3.0,2,2,5,16,0,0,0,0,0,0,,0.7081668419696704,0.375711009574066,0.0,0.0,0.0,0.0,-2194.0,1,0.0,0.0,0.0,1.0,1,0,0,0.239,2.78016,11.63246861924686,35,1.3863013698630138,0,0.5419389257718682,0.375711009574066,0.0697481247692487,0.3178382964031935,5
308861,0,1,0,1,1,1,67500.0,180000.0,9000.0,180000.0,6,7,4,2,5,0.016612,-15385,-1174,-9170.0,-4769,64.0,1,1,0,1,0,0,14,2.0,2,2,6,10,0,0,0,0,0,0,,0.6198681301438798,0.1841161559307151,,,,,-3101.0,0,0.0,1.0,0.0,0.0,1,0,0,0.1333333333333333,2.6666666666666665,20.0,42,3.2164383561643834,0,0.4019921430372974,0.1841161559307151,0.0506842493141493,0.3295145334284279,2
426170,0,0,0,0,1,0,157500.0,553806.0,26770.5,495000.0,6,1,4,0,1,0.016612,-18941,-1251,-4206.0,-2502,,1,1,0,1,0,0,17,2.0,2,2,1,9,0,0,0,0,0,0,,0.5704198849241433,,0.0,0.0,0.0,0.0,-400.0,1,0.0,0.0,1.0,3.0,1,1,1,0.1699714285714285,3.5162285714285715,20.687174315010925,51,3.4273972602739726,0,0.5704198849241433,0.5704198849241433,0.073016345845322,0.1578049402319473,8
257301,0,0,0,0,1,0,76500.0,549882.0,16209.0,459000.0,0,3,4,5,1,0.020246,-21269,365243,-1646.0,-4609,,1,0,0,1,1,0,17,1.0,3,3,0,9,0,0,0,0,0,0,0.8302427841748972,0.4207177329941037,0.656158373001177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,1,0.2118823529411764,7.188,33.92448639644642,58,,1,0.6357062967233925,0.4207177329941037,0.1227396897503081,0.0817802191029118,11
254346,0,0,0,1,1,1,76500.0,269550.0,19300.5,225000.0,1,7,4,1,1,0.020246,-15423,-3089,-3889.0,-3736,16.0,1,1,0,1,0,0,3,3.0,3,3,1,11,0,0,0,0,0,0,0.4113672749502028,0.3460597098701528,0.6127042441012546,0.0,0.0,0.0,0.0,-2368.0,1,0.0,2.0,0.0,1.0,0,0,0,0.2522941176470588,3.523529411764706,13.96595943110282,42,8.463013698630137,0,0.4567104096405368,0.3460597098701528,0.1649852884921714,0.2993636518307246,10
162620,0,0,0,0,1,0,157500.0,599472.0,36805.5,517500.0,6,7,4,1,1,0.010643,-19167,-4744,-10786.0,-2666,,1,1,0,1,0,0,18,2.0,2,2,6,15,0,0,0,0,1,1,,0.2760468584463616,0.2622489709189549,0.0,0.0,0.0,0.0,-342.0,1,0.0,0.0,0.0,2.0,1,0,0,0.2336857142857142,3.806171428571429,16.287565717080327,52,12.997260273972604,0,0.2691479146826582,0.2622489709189549,0.1691775069933488,0.2535609275590778,8
132528,0,0,0,0,1,0,382500.0,417024.0,21420.0,360000.0,6,7,4,5,1,0.018029,-18554,-5386,-146.0,-2087,,1,1,1,1,0,0,12,1.0,3,3,4,6,0,0,0,0,1,1,,0.6626645363768122,0.4294236843421945,0.0,0.0,0.0,0.0,-167.0,1,0.0,0.0,0.0,0.0,1,0,0,0.056,1.0902588235294115,19.46890756302521,50,14.756164383561645,0,0.5460441103595034,0.4294236843421945,0.0188907859628985,0.1760237123095803,8
388509,0,0,1,0,0,0,76500.0,337500.0,10363.5,337500.0,6,7,4,3,1,0.022625,-9886,-1043,-2731.0,-2483,,1,1,1,1,0,1,11,1.0,2,2,1,11,0,0,0,0,1,1,0.0817392123469725,0.3826841359220024,,1.0,1.0,1.0,1.0,-5.0,1,0.0,0.0,0.0,3.0,0,1,0,0.1354705882352941,4.411764705882353,32.56621797655232,27,2.8575342465753426,0,0.2322116741344874,0.0817392123469725,0.0836281432336252,0.6581042793132965,8
324209,0,0,1,1,1,3,202500.0,1256400.0,44644.5,900000.0,6,7,4,1,5,0.032561,-14818,-2741,-2289.0,-2303,13.0,1,1,0,1,0,0,6,5.0,1,1,5,12,0,0,0,0,0,0,,0.7521343096775496,,1.0,0.0,1.0,0.0,-399.0,0,,,,,1,1,0,0.2204666666666666,6.204444444444444,28.142324362463462,40,7.50958904109589,0,0.7521343096775496,0.7521343096775496,0.0546461225264229,0.1466960208030829,9
368673,0,0,0,0,1,0,135000.0,544491.0,17563.5,454500.0,6,7,4,1,1,0.02461,-17986,-1209,-12083.0,-1540,,1,1,0,1,1,0,8,2.0,2,2,2,10,0,0,0,0,0,0,,0.5846165545667351,0.3328505641648731,2.0,0.0,2.0,0.0,-1834.0,1,0.0,0.0,0.0,2.0,1,0,0,0.1301,4.033266666666667,31.001281065846783,49,3.3123287671232875,0,0.458733559365804,0.3328505641648731,0.0540413862508677,0.2209250778098758,5
298956,0,1,1,1,1,2,450000.0,2250000.0,112500.0,2250000.0,6,1,1,1,1,0.00702,-16324,-322,-3532.0,-854,2.0,1,1,0,1,0,0,10,4.0,2,2,6,20,0,0,0,0,0,0,0.4904595149321971,0.6425457160453509,0.4596904504249018,1.0,0.0,1.0,0.0,-554.0,0,0.0,0.0,1.0,8.0,0,0,0,0.25,5.0,20.0,44,0.8821917808219178,0,0.5308985604674833,0.4596904504249018,0.0893635709886622,0.2393374691492432,5
174491,0,0,0,0,1,0,76500.0,206280.0,7906.5,135000.0,1,7,4,2,1,0.010643,-23363,-3513,-917.0,-1358,,1,1,0,1,1,0,1,1.0,2,2,0,13,0,0,0,0,0,0,,0.2626859160974599,0.6801388218428291,0.0,0.0,0.0,0.0,-163.0,1,0.0,0.0,0.0,3.0,1,0,0,0.1033529411764705,2.696470588235294,26.08992601024473,64,9.624657534246577,0,0.4714123689701445,0.2626859160974599,0.0762035791421625,0.0539375133703934,10
367751,0,0,0,0,0,0,135000.0,348264.0,17820.0,315000.0,6,3,4,3,1,0.011703,-24033,365243,-276.0,-4283,,1,0,0,1,0,0,17,1.0,2,2,0,15,0,0,0,0,0,0,,0.7480516218920271,0.6313545365850379,10.0,0.0,10.0,0.0,-797.0,0,0.0,0.0,0.0,0.0,1,0,1,0.132,2.579733333333333,19.543434343434345,65,,1,0.6897030792385326,0.6313545365850379,0.0332571859102524,0.0253303608784871,11
188845,0,0,0,1,1,1,135000.0,1092519.0,31941.0,954000.0,6,7,4,3,1,0.0088659999999999,-15841,-297,-9613.0,-4461,5.0,1,1,0,1,0,0,14,2.0,2,2,2,16,0,0,0,0,0,0,,0.5901601827883525,0.4525335592581747,0.0,0.0,0.0,0.0,-1757.0,1,0.0,0.0,0.0,0.0,1,0,0,0.2366,8.092733333333333,34.20428289659059,43,0.8136986301369863,0,0.5213468710232636,0.4525335592581747,0.0969681007522758,0.2539792112937785,5
319312,0,0,0,1,1,3,270000.0,521280.0,35392.5,450000.0,6,4,1,1,1,0.035792,-12035,-4005,-2605.0,-3963,2.0,1,1,0,1,0,0,3,5.0,2,2,0,13,0,0,0,0,0,0,0.3242159555008906,0.669875193508014,0.1528662291550415,11.0,2.0,11.0,2.0,-2510.0,1,0.0,0.0,0.0,4.0,0,0,0,0.1310833333333333,1.9306666666666668,14.728544183089635,32,10.972602739726028,0,0.3823191260546487,0.1528662291550415,0.0432738600509911,0.4664120884893468,10
178719,0,1,0,1,1,1,135000.0,180000.0,9000.0,180000.0,6,7,4,0,1,0.011703,-13185,-2842,-5363.0,-2549,1.0,1,1,0,1,0,0,8,3.0,2,2,6,12,0,0,0,0,0,0,,0.5895359197228156,0.6178261467332483,0.0,0.0,0.0,0.0,-2486.0,0,0.0,0.0,2.0,2.0,1,0,0,0.0666666666666666,1.3333333333333333,20.0,36,7.786301369863014,0,0.603681033228032,0.5895359197228156,0.0273642720184789,0.2669086919076519,7
274698,0,0,0,1,0,0,112500.0,168102.0,16506.0,148500.0,6,3,4,1,1,0.01885,-24476,365243,-210.0,-4270,22.0,1,0,0,1,0,0,17,2.0,2,2,0,11,0,0,0,0,0,0,,0.7052433594657391,,0.0,0.0,0.0,0.0,0.0,1,,,,,1,1,1,0.14672,1.49424,10.184296619411125,67,,1,0.7052433594657391,0.7052433594657391,0.0432466942991867,0.0120308832871127,11
142284,0,0,0,0,0,2,180000.0,1255500.0,36706.5,1255500.0,1,7,4,2,1,0.00702,-17223,-548,-5601.0,-764,,1,1,1,1,1,0,14,3.0,2,2,5,7,0,0,0,0,0,0,,0.5416394998524026,0.1852020815902493,1.0,1.0,1.0,1.0,-1573.0,1,0.0,0.0,0.0,3.0,1,0,0,0.203925,6.975,34.20375137918352,47,1.501369863013699,0,0.3634207907213259,0.1852020815902493,0.0934711649925988,0.2858110735536904,5
277066,0,0,1,0,0,0,180000.0,1125000.0,32895.0,1125000.0,5,1,1,1,1,0.00733,-11976,-740,-2276.0,-2326,,1,1,0,1,0,0,3,2.0,2,2,4,15,0,1,1,0,1,1,0.4145623523398389,0.6559451668304156,0.6430255641096323,5.0,0.0,4.0,0.0,-518.0,0,0.0,0.0,0.0,1.0,0,0,0,0.18275,6.25,34.19972640218878,32,2.0273972602739727,0,0.5711776944266289,0.4145623523398389,0.0628760207617415,0.3238045980860148,2
393327,0,0,1,0,1,1,153000.0,547344.0,33615.0,472500.0,6,7,1,1,1,0.010276,-10180,-490,-2620.0,-2848,,1,1,0,1,0,0,8,3.0,2,2,4,11,0,0,0,0,0,0,0.4188185557505529,0.6809581320926831,0.470456116119975,0.0,0.0,0.0,0.0,-672.0,1,0.0,0.0,0.0,1.0,0,0,0,0.2197058823529411,3.5774117647058823,16.28273092369478,27,1.3424657534246576,0,0.5234109346544037,0.4188185557505529,0.0700953750961075,0.4085049131533683,5
176797,0,0,0,0,1,0,180000.0,755190.0,30078.0,675000.0,6,7,4,0,1,0.00823,-20677,-4877,-3662.0,-4229,,1,1,0,1,0,0,17,2.0,2,2,0,14,0,0,0,0,0,0,,0.5572613011230808,0.7352209993926424,0.0,0.0,0.0,0.0,-1636.0,1,0.0,0.0,0.0,0.0,1,0,1,0.1671,4.1955,25.107719928186714,56,13.36164383561644,0,0.6462411502578616,0.5572613011230808,0.0739816365823332,0.0938543887070979,5
448240,0,0,1,1,1,2,157500.0,1407469.5,46647.0,1152000.0,6,7,4,1,1,0.04622,-16753,-1797,-6859.0,-306,9.0,1,1,0,1,0,0,16,4.0,1,1,6,12,0,0,0,0,1,1,0.5771149559831373,0.7476598879445213,0.7688075728291359,0.0,0.0,0.0,0.0,-1032.0,0,0.0,4.0,0.0,0.0,0,0,0,0.2961714285714286,8.936314285714285,30.1727763843334,45,4.923287671232877,0,0.6978608055855982,0.5771149559831373,0.0747359314733455,0.1479865442029723,5
333783,0,0,1,1,1,1,153000.0,170640.0,13612.5,135000.0,1,4,2,1,1,0.003069,-10679,-3203,-4311.0,-3369,13.0,1,1,0,1,0,0,17,3.0,3,3,1,16,0,0,0,0,1,1,0.1436928249569833,0.3866541241799112,0.4507472818545589,1.0,0.0,1.0,0.0,-82.0,1,0.0,0.0,1.0,5.0,0,0,1,0.0889705882352941,1.1152941176470588,12.535537190082644,29,8.775342465753425,0,0.3270314103304845,0.1436928249569833,0.0545697433634049,0.5493621140159309,8
313278,0,1,0,0,1,0,117000.0,315000.0,15750.0,315000.0,1,3,4,1,1,0.010032,-23039,365243,-12975.0,-4271,,1,0,0,1,1,0,17,2.0,2,2,6,10,0,0,0,0,0,0,,0.7144666885043162,0.1664055461839363,0.0,0.0,0.0,0.0,-1484.0,0,0.0,0.0,0.0,0.0,1,0,1,0.1346153846153846,2.6923076923076925,20.0,63,,1,0.4404361173441262,0.1664055461839363,0.0384371765474959,0.068518026447658,11
140195,0,0,0,0,1,0,126000.0,270000.0,18171.0,270000.0,6,7,4,3,1,0.028663,-11196,-4539,-2245.0,-2813,,1,1,0,1,0,0,8,1.0,2,2,5,8,0,0,0,0,0,0,,0.5284427362587291,0.3185955240537633,0.0,0.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0.1442142857142857,2.142857142857143,14.85884101040119,30,12.435616438356163,0,0.4235191301562462,0.3185955240537633,0.0680052939638304,0.4588317127327836,5
422328,0,0,0,0,1,0,675000.0,1546020.0,42642.0,1350000.0,6,4,1,1,1,0.019101,-22264,-7000,-2409.0,-4056,,1,1,0,1,0,0,10,2.0,2,2,0,13,0,0,0,0,0,0,0.7925381843903774,0.6458037253527584,0.7517237147741489,0.0,0.0,0.0,0.0,-421.0,1,0.0,0.0,1.0,1.0,0,0,0,0.0631733333333333,2.2904,36.25580413676657,60,19.17808219178082,0,0.7300218748390949,0.6458037253527584,0.022375759323715,0.049587818907105,9
405229,0,1,1,1,1,0,180000.0,180000.0,9000.0,180000.0,6,1,4,3,1,0.025164,-8024,-1077,-1953.0,-716,6.0,1,1,0,1,0,0,17,1.0,2,2,6,10,0,1,1,0,1,1,,0.380382781734404,0.7407990879702335,0.0,0.0,0.0,0.0,-545.0,0,0.0,0.0,0.0,2.0,1,0,1,0.05,1.0,20.0,21,2.9506849315068493,0,0.5605909348523188,0.380382781734404,0.0309808609132798,0.4304415332058918,2
370111,0,0,0,0,0,0,67500.0,337761.0,15781.5,256500.0,3,7,4,1,1,0.007305,-16242,-530,-1460.0,-4550,,1,1,0,1,1,0,11,2.0,3,3,4,9,0,0,0,0,0,0,,0.1713083838690204,,1.0,0.0,1.0,0.0,-313.0,1,,,,,1,1,0,0.2338,5.003866666666666,21.402338180781296,44,1.452054794520548,0,0.1713083838690204,0.1713083838690204,0.193748099851423,0.4228018449647855,9
192122,0,0,1,1,0,0,202500.0,900000.0,26316.0,900000.0,6,7,1,1,2,0.005002,-12823,-1080,-4796.0,-3832,6.0,1,1,1,1,0,0,8,2.0,3,3,0,18,0,0,0,0,0,0,,0.5581081794068969,0.4902575124990026,0.0,0.0,0.0,0.0,-2635.0,1,0.0,0.0,0.0,2.0,1,0,0,0.1299555555555555,4.444444444444445,34.19972640218878,35,2.958904109589041,0,0.5241828459529498,0.4902575124990026,0.0574262970406325,0.3301588415836674,7
103409,0,1,0,0,0,0,112500.0,337500.0,16875.0,337500.0,6,1,1,1,1,0.0145199999999999,-20221,-6237,-932.0,-3726,,1,1,0,1,0,0,0,2.0,2,2,1,14,0,0,0,0,0,0,0.8850432990762288,0.344191494398425,0.6075573001388961,1.0,0.0,1.0,0.0,-1505.0,0,0.0,1.0,0.0,4.0,0,0,0,0.15,3.0,20.0,55,17.087671232876712,0,0.6122640312045167,0.344191494398425,0.0983712758402362,0.1107817053701381,5
155025,0,0,0,0,1,2,135000.0,816660.0,22585.5,585000.0,1,1,4,0,1,0.018801,-15713,-769,-3773.0,-4602,,1,1,0,1,0,0,8,4.0,2,2,0,12,0,0,0,0,0,0,,0.06970746740392,,0.0,0.0,0.0,0.0,-18.0,0,0.0,0.0,0.0,0.0,1,1,0,0.1673,6.049333333333333,36.15859733014545,43,2.106849315068493,0,0.06970746740392,0.06970746740392,0.1556379407033241,0.4936246091326138,6
304016,0,0,1,0,1,0,270000.0,1211049.0,35541.0,1057500.0,6,7,4,1,1,0.018634,-20266,-1882,-11416.0,-3772,,1,1,0,1,0,0,16,2.0,2,2,5,14,0,0,0,0,1,1,,0.5000674862810227,0.5867400085415683,0.0,0.0,0.0,0.0,-257.0,1,0.0,0.0,2.0,3.0,1,0,0,0.1316333333333333,4.485366666666667,34.07470245631806,55,5.156164383561644,0,0.5434037474112955,0.5000674862810227,0.0658077832225413,0.1304560721682013,8
285293,0,0,1,1,0,1,225000.0,568057.5,26451.0,459000.0,6,7,4,1,1,0.01885,-15220,-256,-6723.0,-4472,6.0,1,1,0,1,0,0,4,3.0,2,2,4,15,0,1,1,0,0,0,,0.4884250670631609,0.6195277080511546,0.0,0.0,0.0,0.0,-1982.0,1,0.0,0.0,0.0,0.0,1,0,0,0.11756,2.5247,21.475842123171148,41,0.7013698630136986,0,0.5539763875571577,0.4884250670631609,0.0601407491160548,0.2548706356816241,0
395294,0,0,0,0,1,0,270000.0,824823.0,24246.0,688500.0,6,3,4,2,1,0.00702,-20544,365243,-5416.0,-4099,,1,0,0,1,0,0,17,1.0,2,2,3,12,0,0,0,0,0,0,,0.6524129767502257,0.3572932680336494,1.0,1.0,1.0,1.0,-1624.0,1,0.0,0.0,0.0,3.0,1,0,1,0.0898,3.0549,34.01893095768374,56,,1,0.5048531223919376,0.3572932680336494,0.0312133146878297,0.1313654981409145,11
180415,0,0,1,1,1,1,76500.0,814041.0,23931.0,679500.0,6,7,4,1,1,0.035792,-14013,-1210,-6671.0,-4387,16.0,1,1,0,1,0,0,9,3.0,2,2,5,14,0,0,0,0,0,0,,0.6191516451626871,0.7862666146611379,0.0,0.0,0.0,0.0,-524.0,1,0.0,0.0,0.0,7.0,1,0,0,0.3128235294117647,10.641058823529413,34.0161714930425,38,3.315068493150685,0,0.7027091299119125,0.6191516451626871,0.1191383265308723,0.1880819790353207,9
278295,0,0,0,1,1,1,135000.0,152820.0,8424.0,135000.0,6,1,1,1,1,0.0060079999999999,-8062,-388,-1609.0,-693,9.0,1,1,1,1,0,0,17,3.0,2,2,6,12,0,0,0,0,1,1,0.1983385272048232,0.4791413890725254,0.511891801533151,4.0,0.0,4.0,0.0,-1107.0,0,0.0,0.0,0.0,6.0,0,0,1,0.0624,1.132,18.14102564102564,22,1.063013698630137,0,0.3964572392701664,0.1983385272048232,0.0325015773218744,0.5789083623326975,5
237734,0,0,0,1,1,1,270000.0,521280.0,31630.5,450000.0,6,1,1,1,1,0.04622,-9356,-2124,-4020.0,-1221,8.0,1,1,0,1,0,0,17,3.0,1,1,2,11,0,0,0,0,0,0,,0.7460847788203107,0.2910973802776635,0.0,0.0,0.0,0.0,-1058.0,1,0.0,0.0,0.0,2.0,1,0,1,0.11715,1.9306666666666668,16.480295916915637,25,5.8191780821917805,0,0.5185910795489871,0.2910973802776635,0.0297461681612006,0.4322855612213177,5
263114,0,0,1,0,1,1,81000.0,314100.0,13963.5,225000.0,6,7,4,1,1,0.020246,-15058,-7053,-46.0,-4699,,1,1,0,1,0,0,8,3.0,3,3,0,11,0,0,0,0,0,0,,0.3163196406150526,0.7091891096653581,0.0,0.0,0.0,0.0,-1778.0,1,0.0,0.0,0.0,2.0,1,0,0,0.1723888888888889,3.8777777777777778,22.49436029648727,41,19.32328767123288,0,0.5127543751402053,0.3163196406150526,0.1178588975095273,0.2784260713484541,9
384673,0,0,1,1,1,2,139500.0,1012500.0,29736.0,1012500.0,5,7,4,1,1,0.010966,-9649,-2284,-2314.0,-2291,8.0,1,1,0,1,0,0,8,4.0,2,2,6,15,0,0,0,0,1,1,,0.2015836822864006,0.6528965519806539,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0,0,0.2131612903225806,7.258064516129032,34.049636803874094,26,6.257534246575342,0,0.4272401171335273,0.2015836822864006,0.1701914524984343,0.5026260196583332,7
372296,0,0,0,1,1,0,103500.0,1288350.0,37800.0,1125000.0,6,7,1,0,1,0.035792,-17549,-7759,-9504.0,-1108,17.0,1,1,0,1,0,0,3,2.0,2,2,6,11,0,0,0,0,1,1,0.8917257375610207,0.6690816314949979,0.3825018041447388,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,0,0.3652173913043478,12.44782608695652,34.083333333333336,48,21.257534246575343,0,0.6477697244002525,0.3825018041447388,0.1208571432800877,0.1509558323998918,9
331952,0,0,1,0,0,0,67500.0,256500.0,17086.5,256500.0,7,3,1,1,1,0.018209,-22304,365243,-12016.0,-4955,,1,0,0,1,0,0,17,2.0,3,3,1,9,0,0,0,0,0,0,,0.1537241303639827,,2.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,0.2531333333333333,3.8,15.011851461680276,61,,1,0.1537241303639827,0.1537241303639827,0.2142206318005305,0.138167488920166,11
191759,0,0,0,0,0,0,135000.0,284400.0,16011.0,225000.0,6,3,4,1,1,0.022625,-24260,365243,-1335.0,-5379,,1,0,0,1,0,0,17,2.0,2,2,2,13,0,0,0,0,0,0,,0.4922176527496289,0.7295666907060153,10.0,0.0,10.0,0.0,-2062.0,0,0.0,0.0,0.0,1.0,1,0,1,0.1186,2.1066666666666665,17.762788083192806,66,,1,0.6108921717278222,0.4922176527496289,0.060222986383894,0.0238229282615618,11
191551,0,0,0,0,0,1,76500.0,1056447.0,31018.5,922500.0,6,4,1,1,1,0.006296,-15023,-1550,-6784.0,-4451,,1,1,1,1,1,0,3,3.0,3,3,6,13,0,0,0,0,1,1,0.4992558813070635,0.4928243423137613,0.2079641743053816,0.0,0.0,0.0,0.0,-705.0,1,0.0,2.0,0.0,3.0,0,0,0,0.4054705882352941,13.809764705882351,34.058610184244884,41,4.2465753424657535,0,0.4000147993087354,0.2079641743053816,0.2056448122606614,0.342848686109294,9
244203,0,0,1,0,1,0,157500.0,1318500.0,50220.0,1318500.0,6,1,4,0,1,0.0072739999999999,-13311,-319,-1114.0,-1698,,1,1,1,1,0,0,4,2.0,2,2,5,17,1,1,0,1,1,0,,0.4674434458005809,,4.0,0.0,4.0,0.0,-274.0,0,,,,,1,1,0,0.3188571428571428,8.371428571428572,26.25448028673835,36,0.873972602739726,0,0.4674434458005809,0.4674434458005809,0.1698094612818718,0.3586605365016496,6
